ArptId,Lat,Lon
77AR,34.5975,-92.93694444
HOT,34.47802777,-93.09622222
H34,36.07822666,-93.75475472
79AR,34.85286694,-92.04819944
LRF,34.91751211,-92.14500102
22AR,36.135,-94.18527777
JBR,35.83171111,-90.64642194
AR60,35.8076,-90.66646666
0AR5,35.83594444,-90.70173055
23AR,35.82588888,-90.54719444
7AR6,35.79579444,-90.802375
7AR9,35.95638055,-90.81298333
AN37,35.782262,-90.651955
81AR,35.91920833,-90.7297125
59AR,35.88208611,-90.61250555
90AR,35.73088952,-90.79488511
AS31,35.840875,-90.52658194
05AR,36.00063333,-93.57025
3M0,36.34905555,-92.55580555
M32,33.34652777,-91.31555555
AR61,33.30533333,-91.28916666
68AR,35.93409444,-94.415925
LIT,34.72944138,-92.22477722
AR29,34.75044722,-92.34068611
5AR5,34.74759194,-92.36682
AR45,34.7506475,-92.34070777
5AR6,34.65715277,-92.40433888
6AR3,34.74901944,-92.32013333
6AR7,34.739525,-92.39273888
3AR6,34.72757777,-92.51683888
AR62,34.74291666,-92.29366666
56AR,34.64088333,-92.30435
1AR9,34.81437222,-91.99481388
2AR0,34.86811666,-91.97425277
39AR,34.91159722,-91.83708333
AR91,36.22590888,-94.03214444
3AR7,36.26473888,-94.16541666
24AR,34.19805555,-90.95277777
AGO,33.22747222,-93.217
09AR,33.27394444,-93.23976388
M78,34.33331583,-92.76149944
03AR,34.358,-92.78606388
MXA,35.89444722,-90.15457055
95KS,39.02616111,-96.01504166
1AR4,36.16222222,-93.60722222
3AR0,34.82227777,-90.84694444
6M7,34.78275,-90.80997222
6M8,35.53309027,-90.40008888
34AR,35.58111111,-90.38527777
4A5,35.89869444,-92.65633333
12AR,34.51544444,-90.97372222
26AS,34.5601995,-90.932568
AS04,34.566206,-90.998872
AR34,34.98203194,-92.44515694
AR46,35.18934444,-91.050375
2AR4,35.22841666,-91.09316666
7M1,33.62022111,-91.36484055
AR63,33.61799722,-91.39303611
42A,36.07098027,-91.83013555
MEZ,34.54551175,-94.20241647
LLQ,33.63855555,-91.751
AR85,33.61049444,-91.81770277
BDQ,35.13623361,-92.71370833
AR43,35.10008527,-92.78349944
AR65,35.16811111,-92.72044444
07AR,35.1945275,-92.80016611
MPJ,35.13883333,-92.90919444
BPK,36.3689425,-92.47051972
5AR9,36.34173055,-92.39890833
42AR,36.33422222,-92.38622222
76AR,36.34966666,-92.45055555
7M2,35.86448027,-92.09033861
2AR3,35.856185,-92.08292888
7M3,34.52908111,-93.52942416
02AR,34.11694444,-93.6965
AR66,34.07121944,-93.68649444
0AR8,33.94884166,-93.880225
M77,33.99719444,-93.83808333
19AR,35.15397222,-92.22075
65AR,35.79865441,-91.40809369
M19,35.63772222,-91.17638888
AR92,35.60978611,-91.26445277
43AR,35.61138888,-91.24138888
ORK,34.83313888,-92.25413888
1AR8,34.81355277,-92.20737222
8AR1,36.48944444,-92.64222222
AR67,35.70035555,-89.97564333
7M4,35.69113888,-90.01011111
7M5,35.51069583,-93.8393075
2AR1,35.36984722,-93.84306111
51AR,35.67744444,-93.73229444
3MS2,34.80778055,-89.9813
AR17,34.98342611,-90.91511611
PGR,36.06380555,-90.50919444
3AR9,36.05521388,-90.36685
AR95,36.05090222,-90.49816194
7M6,35.29911527,-93.68161388
7M7,36.37820555,-90.16624166
AR73,36.38972222,-90.20377777
PBF,34.17451305,-91.93560422
13AR,34.18723333,-92.01681944
M70,36.2455,-90.95522222
AR53,36.28925,-90.99631944
0AR3,34.32802916,-93.25928888
37AR,36.05236111,-93.367325
4F7,33.80388888,-93.36216666
2AR7,33.84911111,-93.47913888
7M8,36.25006305,-90.31954555
ROG,36.37241666,-94.10697222
AR36,36.33296666,-94.13202777
AR11,36.28888888,-94.09027777
53AR,36.30844733,-94.18422536
99AR,36.22973011,-93.99326319
AR12,35.31898611,-92.03238888
RUE,35.25928305,-93.09262222
4AR0,35.28414166,-93.15008333
7M9,36.35590805,-91.83095472
AR68,36.38275277,-91.81100277
SRC,35.21060972,-91.73753944
29AR,35.25249166,-91.697375
AR78,35.23345277,-91.72973611
AR33,35.23341833,-91.78736111
26AR,35.2155,-91.80783333
35AR,35.31180555,-91.87563611
9M8,34.32752777,-92.35133333
AR22,34.381485,-91.95847194
99A,34.40622222,-91.95875
76A,35.4640035,-91.2300235
SLG,36.19186111,-94.49
AR69,36.18937777,-94.50675555
38AR,36.11882777,-94.46821388
66AR,36.0366825,-94.388855
4AR9,35.91484722,-92.8997125
ASG,36.17638888,-94.11925
0AR0,36.18146638,-94.1371475
14AR,36.16188883,-94.18909808
16AR,35.30111111,-92.57333333
55M,33.92641666,-91.86111111
4F8,33.44319444,-93.05430555
32AR,34.51777777,-91.55972222
SGT,34.59947852,-91.57500027
TXK,33.45371638,-93.99103055
AR44,33.51262361,-94.01352166
57AR,33.66055555,-94.24166666
5AR1,33.71260722,-91.46123333
AR79,33.69316361,-91.37956361
5AR2,35.375,-90.20638888
AR87,35.43463055,-94.33994444
60AR,36.40329305,-92.03932916
M27,34.876,-94.10888888
ARG,36.12466666,-90.92511111
AR20,36.07440833,-90.96736388
64AR,34.969785,-91.831145
3M9,33.56044333,-92.08538861
AR70,33.61087777,-92.06006666
8M2,35.59027222,-90.91367222
5AR7,35.68666666,-90.79361111
AR27,35.93896722,-93.84575
AWM,35.13505555,-90.23444444
10AR,34.26286111,-92.12161111
05XS,33.0785,-91.56183333
9AR4,34.52309166,-92.16765555
74AR,34.53779166,-92.18709722
AR74,35.22008861,-90.78650194
3AR1,36.41055555,-92.66333333
26CN,34.48675,-118.11589722
0CL1,34.56943611,-117.55555555
11CL,34.62999,-117.65339083
CA12,34.54845833,-117.43633055
52CL,34.53749305,-117.46060416
A26,41.1865,-120.95438888
1CA8,41.18940833,-120.94095277
PA78,39.90154444,-75.16134444
L70,34.50351483,-118.31315716
CL59,34.43812222,-118.28775833
9CA9,34.08141388,-118.15
CA08,34.0835,-118.14416388
1CA6,32.76505416,-116.72252055
AAT,41.48286111,-120.56541666
A24,41.41225972,-120.68388611
CA06,41.41776388,-120.56922777
3CN4,33.85194444,-117.84531666
CN43,33.859925,-117.85021666
CL73,33.80026388,-117.92336666
53CL,38.85963083,-123.5905675
16CL,38.08458333,-120.53797222
2O3,38.58002777,-122.43547222
54CL,33.521603,-116.796078
APV,34.57533138,-117.18618805
27CA,34.56110638,-117.080595
79CA,34.54322222,-117.264475
55CL,39.05305555,-122.09555555
ACV,40.97782638,-124.10846916
5CL8,35.17613888,-118.92314888
5CL9,37.14133333,-119.50791666
CL91,37.06555555,-119.48413888
AUN,38.95481972,-121.08172916
8CA2,38.934087,-121.053766
AVX,33.40499722,-118.41576944
L11,33.33836194,-118.31201638
CA69,36.00303055,-120.14219444
1CN6,34.28194444,-117.74972222
CA48,34.12885555,-117.92765833
0O2,35.28627777,-116.08136111
L45,35.32487472,-118.99602194
28CN,35.38322222,-119.02080555
CL61,35.38241666,-118.96961111
CL60,35.39130555,-119.00633333
81CA,35.09777777,-119.07111111
BFL,35.43386111,-119.05766666
7CA2,35.17666666,-118.92722222
CN55,35.35,-119.11222222
7CA5,36.90658333,-119.12847222
BNG,33.92255555,-116.85097222
60CN,33.930775,-116.94286111
5CA4,34.72876944,-116.158675
CL17,34.89254444,-117.01780277
5CA2,34.67541666,-116.81533333
9CA1,34.87515833,-116.99597222
00CA,35.35497222,-116.88520833
30CN,34.89478888,-117.02480833
73CA,38.45880055,-120.03990861
O02,39.81852777,-120.35280555
CN26,39.96208333,-121.27747222
O55,41.13954027,-121.12405
L35,34.26377777,-116.85602777
CN45,34.24688055,-116.88790277
CN28,37.20088055,-119.25292777
00CL,39.42718888,-121.76342777
CL23,39.45960888,-121.69608472
BIH,37.37311111,-118.36361111
4CL7,37.36569444,-118.36741666
9CA6,37.86909694,-118.09510916
56CL,33.59196916,-114.60551194
20CA,33.60365833,-114.64456111
80CL,33.60491666,-114.60227777
BLH,33.61916666,-114.71688888
D83,39.0139528,-123.38155325
57CL,35.00358666,-117.60700305
L08,33.25902777,-116.32097222
58CL,33.19192777,-116.28010277
43CA,33.19365833,-116.32966111
BWC,32.9929375,-115.51726333
9CA2,32.95844444,-115.55308333
4CA2,37.94686666,-121.64745277
O57,38.26465363,-119.22273111
7CL4,38.35556944,-119.51878888
2CL1,39.45522222,-121.29163888
60CL,38.59879388,-121.56051194
BUR,34.20069444,-118.35866666
CA95,34.15529722,-118.3279
CA36,37.59181944,-122.383825
CA01,40.885125,-121.66941944
34CL,40.893425,-121.65140277
L62,35.35344444,-119.47972222
C83,37.82844444,-121.62583333
CA90,34.51388888,-115.51944444
CL62,34.15151944,-118.69775555
05CA,34.13652777,-118.71468055
CXL,32.66744444,-115.51758333
CN90,32.67588333,-115.37202777
62CL,35.40717916,-118.50008666
L71,35.15125,-118.01666666
CLR,33.13133333,-115.52138888
CN70,33.15226944,-115.635525
CMA,34.21375833,-119.09435416
66CA,35.60774833,-121.11019333
O61,38.684,-120.98752777
SYL,35.81496638,-120.74378472
CA62,35.71830833,-120.76845416
CSL,35.3333075,-120.73434027
CN27,34.22149722,-118.62711666
63CL,38.71657,-122.13858444
CRQ,33.12825,-117.28008333
4CL5,38.66915277,-121.31438611
33CN,34.33111111,-119.60430555
8CA7,34.33305555,-119.56122222
49CA,34.28666666,-119.589
64CL,33.855,-118.27616666
7L1,33.83432777,-118.26213333
65CL,36.51439416,-119.76402638
CL63,34.51747222,-118.60032777
0CA1,37.69888888,-122.08916666
39CA,33.78657777,-116.46441388
O59,41.55361111,-120.16561111
CL89,34.23883055,-118.56950277
CL26,34.23862222,-118.56591944
49X,34.52888888,-114.43197222
O05,40.28236111,-121.24116666
5Q2,40.28849527,-121.24329833
CIC,39.79538888,-121.85841666
CL37,39.74194444,-121.85027777
4CA7,39.67071666,-121.88581111
CA11,39.99721388,-120.21685694
CL56,39.71952125,-121.87049541
NID,35.68538805,-117.69516861
CNO,33.9747793,-117.63648283
L77,33.66481111,-115.71041388
2O6,37.11327777,-120.247
67CA,37.0727225,-120.37823333
0CL3,32.63337222,-116.89031111
2CL0,33.98756944,-118.16147777
7L5,34.0245,-117.95811111
9CA3,34.02051111,-117.92738888
40CA,34.02456944,-117.9593
6CN5,34.05552777,-117.99263888
CN13,38.44325,-121.50886111
CL53,38.93458816,-122.61934888
O60,38.77627777,-122.99261111
7CL2,36.82402777,-119.66758333
19CL,36.83858888,-119.65908611
3O8,36.24811111,-120.23847222
C80,36.16211111,-120.29483333
4CL9,34.07478611,-117.34936111
O22,38.03041666,-120.41455555
67CL,39.20100138,-122.04858444
3CA3,39.34131111,-121.95093333
O08,39.179,-121.99333333
CPM,33.88991666,-118.24380555
CCR,37.98965666,-122.05690222
60CA,38.04514166,-122.00728888
43CN,36.10268055,-119.59478888
24CL,36.08867222,-119.54162777
0O4,39.94610805,-122.17111666
AJO,33.89765408,-117.60243975
CL16,32.67829722,-117.15557222
CA30,33.67502777,-117.87316666
10CL,33.67169166,-117.87476111
42CL,33.66288611,-117.90394166
83CA,33.68849166,-117.87795277
68CA,40.36111111,-122.21583333
CA04,40.34626416,-122.33889277
O09,39.7905,-123.26633333
CEC,41.78016666,-124.23652777
CL25,34.93552916,-119.45178694
5CN4,34.92363333,-119.5715
DAG,34.85372222,-116.78669444
7NY8,42.96377638,-74.12555972
17CL,37.08800333,-122.27358194
69CL,38.61546111,-121.74746222
DWA,38.57938888,-121.85694444
EDU,38.53146222,-121.78646388
CA45,38.56154722,-121.77080555
L06,36.4605,-116.87980555
L09,36.60383333,-117.15922222
DLO,35.74555555,-119.2365
0CN1,37.45217777,-120.76475833
0CA0,36.65274444,-119.58711388
71CL,39.35266416,-122.09386555
CN64,33.74772222,-115.32525
72CL,34.13417805,-115.11914388
73CL,33.6989075,-115.63693277
29CA,33.92163888,-116.45346944
91CA,33.93991944,-116.57486111
08CA,38.69522222,-120.82605555
D63,40.49204888,-123.59822138
13CL,38.38129888,-121.8235725
A32,41.88725,-121.97558333
CL01,36.89994833,-120.6676825
28CA,36.96244722,-120.63018277
CA71,38.44,-120.88694444
77CL,36.71772555,-119.13705777
1O6,41.26291944,-122.2720375
6CL2,41.33044444,-120.09744444
CA34,38.6525,-122.02805555
EDW,34.90808838,-117.88552852
9L2,34.99078472,-117.86319166
NJK,32.8266328,-115.66856341
76CN,32.77986111,-115.56861111
90CL,39.57210166,-122.6094375
CL04,38.41074388,-121.23494777
99CL,34.62543055,-117.59830555
EMT,34.08600888,-118.03484527
CL27,34.07014722,-118.071875
CN33,33.930375,-118.39689444
4CA6,33.91446944,-118.42721944
CL03,33.91688888,-118.39488888
CL02,33.92986944,-118.38500833
BLU,39.27497222,-120.70975
8CL1,33.18614888,-117.00197361
37CL,33.32447833,-116.990305
6CA7,33.12237222,-117.12181666
O19,40.71895194,-123.92721694
EKA,40.80339805,-124.11279027
O33,40.78086111,-124.21227777
CN63,36.24247777,-119.14941666
SUU,38.26453666,-121.92413147
L18,33.35467416,-117.25028527
O89,41.01736111,-121.43497222
74CA,38.46750277,-120.80326805
L73,35.59638888,-119.12827777
CN29,37.9352025,-121.01549444
6CL3,34.38016666,-118.86848055
CN67,34.39122777,-118.93299722
F34,36.85998861,-120.4644675
CN22,36.70652083,-120.86003472
5CA7,36.33606277,-120.24736944
CN16,38.67086111,-121.14283888
94CA,34.07254444,-117.432525
CA29,34.10164166,-117.43368333
41CA,40.31764666,-123.25391361
A28,41.8765,-120.14663888
CN01,39.43189777,-123.79962694
82CL,39.4743325,-123.79557055
HGT,35.99354861,-121.23668194
A30,41.55777777,-122.85494444
BYS,35.28053027,-116.63002944
FOT,40.55394138,-124.13265555
93CA,33.71395833,-117.93573333
CN38,38.34130083,-121.43745222
F72,38.304,-121.42930555
02CL,34.76109194,-119.05899305
CL05,37.54801666,-121.97948611
CL64,37.55747222,-121.97813888
FCH,36.73212416,-119.8203325
CN51,36.74368611,-119.78527222
FAT,36.77655555,-119.71883333
E79,36.84016666,-119.86938888
CA96,36.83591111,-119.76479722
FUL,33.87201416,-117.97978416
2CL9,38.33435722,-121.30356
51CL,38.23047166,-121.22216861
O16,40.08543972,-123.81414694
0O9,41.84558333,-123.98477777
E36,38.92111111,-120.86480555
29CN,38.84990083,-120.83437944
5CL2,37.0356,-121.57111111
95CL,34.20413611,-118.21730277
CL06,34.15169166,-118.23057222
CL19,34.15537777,-118.257
0CL4,34.15719166,-118.25461111
5CA0,34.15836944,-118.28581944
2CL7,34.155625,-118.25861111
06CL,34.15729444,-118.28871666
14CL,34.13346666,-117.87069722
CL18,34.16773611,-117.81124444
CL29,34.83525644,-114.95696925
CL46,34.76784247,-118.73280077
CA15,39.22748338,-121.04765444
09CL,39.11206355,-121.05518858
GOO,39.22406027,-121.00254916
CN86,39.18205138,-121.28152638
3CA7,36.32829916,-121.18658833
30CA,40.14127777,-120.93719444
53CN,39.07489388,-121.9177475
44CL,39.04785416,-121.95038888
37CN,39.08516575,-121.91229522
45CN,37.88020388,-120.19352138
E45,37.86166666,-120.17855555
85CA,38.77082702,-123.52946638
E55,38.8017075,-123.53055222
3O1,37.26055555,-120.96425
HAF,37.51344444,-122.50116666
HJO,36.31672222,-119.62766666
CN53,36.29986944,-119.59485277
15CN,36.32327777,-119.66722222
4CL8,36.32977777,-119.65955555
36S,41.79067944,-123.38894444
HHR,33.92286111,-118.33508333
F62,40.547,-123.17963888
HWD,37.65893166,-122.12173888
HES,38.65285916,-122.89864152
CA70,34.75804055,-117.49671916
HMT,33.73402777,-117.02230555
86CL,33.59740555,-116.88349444
65CN,38.30408027,-121.25105861
H37,40.13872222,-120.17997222
AHC,40.26591811,-120.1506133
L26,34.37694444,-117.31605555
01CA,34.36823888,-117.37007222
CL84,37.38827,-120.92742722
CVH,36.8933475,-121.41027361
9CL2,36.87162,-121.33715388
1C9,36.95283333,-121.46263888
9CN1,36.83477777,-121.3865
L04,32.84494444,-115.2685
O21,41.04147222,-123.66780555
CL65,33.69522777,-118.00161944
2CA5,33.66232472,-118.04450583
02CA,33.58269444,-118.129
75CA,33.678075,-118.00039166
CL38,33.58338333,-118.12876388
21CA,33.68383333,-118.03177777
9CL8,33.66168611,-118.06200666
H47,40.62561111,-123.4685
47CN,40.490879,-122.639415
IPL,32.83422222,-115.57875
NRS,32.56615961,-117.1135255
2O7,36.81637238,-118.20493255
42CA,33.70584444,-116.23675277
IYK,35.65874127,-117.8295325
5CA8,38.25630555,-120.93160666
CA20,38.43046638,-121.0149425
3CA2,33.67789722,-117.83675555
CL92,33.65526388,-117.70585277
0CL5,33.67042777,-117.85773333
5CL5,33.68590555,-117.854375
CA85,33.68361111,-117.85333333
JAQ,38.37680166,-120.79391027
CL21,38.35101388,-120.76397222
L78,32.61588055,-116.16553888
08CL,37.85964916,-120.55436638
9CA4,34.13129166,-116.27580277
CL28,34.13415555,-116.27390555
04CL,33.08171083,-116.44140444
68CN,36.02216638,-118.09535694
L05,35.72822222,-118.41972222
KIC,36.22855555,-121.12130555
09CA,36.20552561,-121.13254872
S51,41.51202777,-123.99566666
CA09,41.886245,-122.84447833
CN19,37.93565277,-121.61284166
32CL,38.83323333,-121.71774222
CL66,34.19722722,-118.17396111
CA68,33.60851944,-117.70920833
CA24,32.88628055,-117.22549444
93CN,32.87763888,-117.22655555
13CA,34.23521388,-117.15478888
2CN8,34.30416666,-117.15138888
47CA,34.26548888,-117.16774722
CA89,33.63297777,-117.30157222
CA42,33.64361111,-117.42916666
1O2,38.99061111,-122.90072222
CL69,39.10537222,-122.90569666
50CL,33.85179166,-118.13276944
03CA,32.77945277,-117.00694166
1CL1,34.79414694,-118.27757694
21CL,34.70028888,-118.13808611
CL40,34.64797777,-118.14519444
WJF,34.74105555,-118.21863888
POC,34.09166666,-117.78177777
CL88,34.15410555,-117.77127777
O24,37.95773863,-119.10581116
NLC,36.33312677,-119.95216163
32CA,36.33328361,-119.82513527
CN15,36.36816388,-119.78499444
6CA8,34.85638888,-117.1375
9CL3,41.2401725,-120.52606444
LHM,38.90916666,-121.35133333
90CA,38.00353416,-121.11855416
LLR,39.26205555,-123.75377777
0CN2,39.22862222,-121.68826527
18CL,39.28600055,-121.69413805
LVK,37.69338888,-121.82036111
LA22,37.69905555,-121.70975
63CN,37.66131944,-121.69356194
46CN,34.48471666,-117.82645277
1O3,38.20244166,-121.26914166
8CL7,38.12241666,-121.28671944
8CA8,38.06735694,-121.20759555
O20,38.09186944,-121.35833333
L53,38.08408694,-121.31633694
94CL,34.04946944,-117.26373055
VBG,34.73733666,-120.58431255
CA00,34.45568055,-120.64769722
CL68,34.46915333,-120.6818375
CL67,34.49498611,-120.7032275
LPC,34.66561944,-120.46750277
O26,36.58869444,-118.04938888
76CA,38.13988888,-120.09455555
LGB,33.81792972,-118.15189055
CA99,33.80741666,-118.14573888
3CL3,33.76784166,-118.19977222
30CL,33.80869444,-118.18661111
50CA,33.78057777,-118.18594444
CL07,33.74912222,-118.19014444
42L,33.76474,-118.19951277
SLI,33.79003,-118.05142
CL12,34.06378055,-118.27260555
CL00,34.06161111,-118.20158611
43L,34.18333333,-118.44666666
44L,34.04725,-118.34288888
14L,34.256875,-118.53144166
6CA0,34.05065833,-118.24248888
70CA,34.062625,-118.43248888
9CA5,34.04026944,-118.25598055
23CL,34.06136111,-118.22805555
75CL,34.06673611,-118.44638333
4CA0,34.044025,-118.247325
CN25,34.05289722,-118.25590722
87CL,34.05146944,-118.25705
58CA,34.05438888,-118.22952777
4CA1,34.04771944,-118.25413611
55CN,34.07766111,-118.26119166
CN39,34.06241111,-118.28796944
84CA,34.07382222,-118.37761944
59L,34.05297222,-118.24163333
60L,34.12678888,-118.40648888
61L,34.13078055,-118.49052222
CL08,34.04932777,-118.25366944
22CN,34.10346944,-118.27936388
CL32,34.05096388,-118.26563333
CL31,34.05141666,-118.24288055
CL70,34.09642222,-118.29033055
46CL,34.03949722,-118.26183333
29CL,34.09733333,-118.29090277
3CN5,33.92861111,-118.29888888
CL49,34.04655833,-118.26196666
CL50,34.04778722,-118.44507972
0CL7,34.05484722,-118.26497222
CA46,34.07632222,-118.38146666
3CL7,34.036375,-118.44383055
3CL5,34.04561944,-118.25865833
2CA6,34.04941944,-118.25945833
CL54,34.03310277,-118.45128888
5CL6,34.05288611,-118.23885
3CL1,34.05468333,-118.23614444
2CN2,34.29236111,-118.474725
2CN6,34.05808611,-118.249475
35CA,34.05973888,-118.21178888
4CN7,34.09729166,-118.28863333
LAX,33.94249638,-118.40804861
WHP,34.25932527,-118.41343305
84CL,34.06105833,-118.41739166
3CA6,34.06193333,-118.35189444
4CA9,33.97008333,-118.27760555
CA86,34.22005277,-118.53261388
CN47,34.334,-118.39719444
21CN,34.06451944,-118.29127222
LSN,37.06388888,-120.86986111
CA80,37.06451555,-120.85896333
2CN4,35.66638888,-119.89638888
80CA,38.81740083,-120.92243944
7CA1,34.41472194,-116.62252361
51CA,34.42361055,-116.6169675
4CA4,33.92985,-118.20265277
6CA1,41.74265194,-121.87833555
MAE,36.98860027,-120.11244972
77CA,37.12077944,-119.98793972
49CL,36.90550222,-120.17738777
9CL6,36.88243263,-119.80056269
CN57,36.85676111,-119.91883055
74L,34.03749444,-118.68937777
CL10,34.04213888,-118.85343888
CL72,34.06176111,-118.64713888
CA50,34.0452,-118.69501388
MMH,37.62405555,-118.83875
CN42,40.44571194,-121.88221277
OAR,36.68152777,-121.76166666
CA79,33.98445583,-118.45007861
5CL0,37.34049722,-119.86210555
MPI,37.51086111,-120.03952777
CA10,37.49974722,-119.97783611
M45,38.73475,-119.76705555
MYV,39.09777777,-121.56983333
9CL7,39.32489055,-121.35940666
22CL,39.29989111,-121.35940638
BAB,39.13610077,-121.43658697
8CL6,39.28849861,-122.18914416
12CN,39.26840555,-122.11678194
M90,36.75861111,-120.37138888
MCE,37.28475,-120.51391666
15CL,37.34271805,-120.40352083
86CN,37.34077777,-120.46669444
MER,37.38048444,-120.56818638
92CL,39.10322611,-121.85024777
38CN,39.10933722,-121.88385916
CA55,33.5608,-117.66615277
MOD,37.62582472,-120.95443
CN44,37.62047222,-121.16297222
CA14,37.66546111,-120.99751111
MHV,35.05894444,-118.15061111
CN37,35.38363747,-118.22029025
1CL2,34.94247444,-118.16979722
CL48,34.18388888,-118.02055555
1O5,41.72998333,-122.54448055
SIY,41.78144444,-122.46811111
MRY,36.58695222,-121.84278305
82CA,34.28180555,-118.904525
CA28,33.91302777,-117.1965
NUQ,37.41614388,-122.04912916
CN96,41.31861111,-122.32005555
CA17,33.55774722,-117.18336944
F70,33.57417908,-117.12847319
2CN3,33.51111111,-117.32861111
40CN,33.61469444,-117.16995277
CL44,33.48826291,-117.3674228
CN14,38.32388275,-122.29717722
APC,38.21318916,-122.28068722
EED,34.76634683,-114.62327988
96CL,34.15769444,-118.91775
L88,34.94017777,-119.68611666
27CN,34.43955277,-118.57923888
35CN,37.3367115,-121.028089
3CA1,33.62314722,-117.88022777
14CA,33.62516666,-117.93077777
79CL,39.32489277,-121.07606333
63CA,33.48113888,-115.8741625
83L,33.91452777,-118.07166666
84L,33.91513888,-118.06977777
DVO,38.14357583,-122.55709138
O27,37.75634361,-120.80020833
OAK,37.72126138,-122.22115055
7CL1,37.83615888,-122.26680333
L52,35.10152916,-120.62231527
NFG,33.30125833,-117.35516944
CN30,33.21158333,-117.35416666
OKB,33.21797638,-117.3515075
36CL,33.18526666,-117.29120277
L90,33.14781744,-116.13153358
0CA6,32.74944444,-116.01611111
6CL5,34.40752222,-119.16906111
ONT,34.05601416,-117.6011875
57CA,33.76553333,-117.744125
1CL4,33.78856944,-117.89043888
CL55,33.82847222,-117.79058333
4CA5,33.78145555,-117.86536111
O37,39.72038888,-122.14636111
21PN,40.18333055,-77.22280833
OVE,39.48781944,-121.62198777
